PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,TotalPlayTimeMinutes,Engaged
15671,25,Male,USA,Simulation,23.37684164003405,0,Easy,4,70,45,1,Low,1402.610498402043,0
15672,45,Female,Other,RPG,1.6672901096358943,0,Hard,2,82,77,41,Medium,100.03740657815366,0
15673,44,Male,Europe,Simulation,8.824854030107426,0,Easy,3,150,51,9,Medium,529.4912418064456,0
15674,37,Male,Asia,Strategy,15.211660426870758,0,Hard,17,118,55,26,High,912.6996256122454,1
15675,33,Male,Europe,Strategy,18.57717856506627,0,Hard,1,150,65,47,Low,1114.6307139039761,0
15676,26,Male,Asia,Strategy,16.343075896037426,1,Easy,19,76,59,2,High,980.5845537622456,1
15677,29,Male,USA,Sports,8.620758385699556,0,Medium,18,170,83,9,High,517.2455031419734,1
15678,45,Male,Asia,Sports,5.622343706453255,0,Medium,12,95,22,5,Medium,337.3406223871953,0
15679,29,Male,Europe,Simulation,18.31994316182957,0,Easy,18,132,36,19,High,1099.1965897097743,1
15680,43,Male,USA,RPG,10.187678617367007,0,Medium,15,39,31,41,Medium,611.2607170420205,0
15681,40,Female,USA,RPG,2.775929884790328,0,Medium,12,76,61,7,Medium,166.5557930874197,0
15682,16,Male,USA,Strategy,23.41715892096816,0,Medium,18,134,24,49,High,1405.0295352580895,1
15683,34,Female,USA,RPG,18.673333630345365,1,Hard,1,119,28,1,Low,1120.4000178207218,0
15684,29,Male,USA,Strategy,15.152646006712796,1,Medium,3,44,81,14,Low,909.1587604027678,0
15685,18,Female,USA,Strategy,7.958081120147642,1,Hard,4,86,55,41,Medium,477.48486720885853,0
15686,36,Male,Europe,Sports,19.73783773323768,0,Easy,8,34,46,37,Medium,1184.2702639942609,0
15687,37,Male,Other,Sports,5.726480305599965,0,Easy,13,59,52,2,Medium,343.5888183359979,0
15688,40,Female,Europe,Action,1.0996554760457853,1,Hard,13,106,19,3,Medium,65.97932856274711,0
15689,25,Female,Europe,Action,9.202057555900392,0,Easy,5,28,12,34,Low,552.1234533540236,0
15690,42,Male,USA,Action,16.67411969386618,0,Easy,1,130,86,38,Low,1000.4471816319709,0
15691,16,Male,USA,Simulation,22.662292443896654,0,Easy,3,101,88,42,Medium,1359.7375466337992,0
15692,22,Male,USA,RPG,6.260097512217794,0,Easy,13,108,82,38,High,375.60585073306765,1
15693,43,Female,Asia,Action,1.8389227244341164,0,Medium,9,87,22,17,Medium,110.33536346604699,0
15694,25,Female,Other,Strategy,5.729956830071832,0,Medium,7,41,36,39,Medium,343.79740980430995,0
15695,32,Male,Asia,Simulation,17.850811850360927,1,Hard,9,140,9,36,Low,1071.0487110216557,0
15696,28,Female,USA,RPG,12.41901911836248,0,Easy,11,103,57,14,Medium,745.1411471017487,0
15697,24,Male,Europe,Action,16.869446494493005,0,Easy,5,64,34,29,Medium,1012.1667896695803,0
15698,49,Female,Europe,RPG,23.56160029326788,0,Medium,10,136,46,46,High,1413.6960175960728,1
15699,23,Male,Other,Action,12.16557690093198,1,Hard,14,119,34,7,High,729.9346140559188,1
15700,49,Male,Asia,Strategy,2.135342590892501,0,Medium,7,172,14,44,Medium,128.12055545355005,0
15701,25,Male,Asia,Sports,20.95138436504008,1,Easy,14,118,49,20,High,1257.0830619024048,1
15702,26,Female,Europe,RPG,2.7688503204320254,0,Easy,4,104,89,46,Medium,166.13101922592153,0
15703,17,Female,Europe,Sports,9.66573788625797,0,Medium,4,161,98,19,Medium,579.9442731754782,0
15704,28,Female,Europe,Sports,23.634194362439636,0,Easy,16,66,8,37,Medium,1418.0516617463782,0
15705,42,Male,Europe,Strategy,8.600089965073689,0,Medium,2,36,35,4,High,516.0053979044213,1
15706,25,Male,Asia,Sports,12.11315144377227,1,Easy,4,154,85,45,Medium,726.7890866263363,0
15707,39,Male,USA,RPG,23.43745610540896,0,Easy,3,63,98,10,Low,1406.2473663245376,0
15708,35,Female,Other,Simulation,12.63838740657771,0,Easy,5,138,44,21,Medium,758.3032443946626,0
15709,24,Female,Asia,RPG,22.638678955106588,1,Easy,6,142,58,26,Medium,1358.3207373063954,0
15710,29,Male,Europe,Action,7.792836356496498,0,Easy,11,37,93,43,Medium,467.5701813897899,0
15711,33,Female,Asia,Action,2.425043107296016,0,Easy,8,141,30,20,Medium,145.50258643776095,0
15712,36,Female,Asia,Action,8.249681569082744,0,Hard,1,70,75,20,Low,494.9808941449647,0
15713,35,Male,Europe,RPG,21.34963152415996,0,Hard,0,88,78,25,Low,1280.9778914495976,0
15714,46,Male,Asia,RPG,8.123018235537096,1,Easy,4,37,91,3,Low,487.3810941322257,0
15715,37,Male,USA,Sports,19.039260864544588,0,Easy,4,45,83,16,Low,1142.3556518726753,0
15716,27,Female,Europe,Sports,7.585531398808599,0,Hard,15,20,61,27,Medium,455.13188392851595,0
15717,19,Female,USA,RPG,23.84896879818172,0,Easy,18,112,76,9,High,1430.9381278909032,1
15718,18,Female,USA,Simulation,5.402684228493114,1,Medium,13,28,93,39,Medium,324.16105370958684,0
15719,42,Female,Asia,Strategy,0.5411528322988914,0,Medium,0,115,99,36,Low,32.469169937933486,0
15720,28,Male,USA,Sports,19.21222717784355,0,Medium,19,20,42,40,Medium,1152.733630670613,0
15721,22,Female,Europe,Sports,11.588997186951367,0,Easy,0,139,28,18,Low,695.3398312170821,0
15722,23,Female,USA,RPG,18.92959510944777,0,Easy,17,141,92,46,High,1135.7757065668663,1
15723,49,Female,Europe,Simulation,13.682688816436851,0,Medium,1,144,60,36,Low,820.9613289862111,0
15724,35,Male,USA,Sports,10.433141057552689,0,Hard,7,136,2,6,Medium,625.9884634531613,0
15725,32,Female,Asia,Action,12.685279668944156,0,Easy,3,146,16,23,Medium,761.1167801366494,0
15726,47,Female,Asia,Action,16.269740438297564,0,Medium,2,162,88,42,Medium,976.1844262978539,0
15727,22,Female,Europe,Sports,10.41615729926794,0,Easy,10,72,35,37,Medium,624.9694379560764,0
15728,31,Female,Asia,RPG,17.442586783168373,0,Easy,12,57,24,48,Low,1046.5552069901023,0
15729,45,Male,USA,RPG,3.364661867217268,0,Easy,9,112,35,19,Medium,201.8797120330361,0
15730,48,Female,Asia,RPG,16.361523397837765,0,Medium,9,38,17,9,Medium,981.6914038702658,0
15731,20,Male,Europe,Simulation,15.203935164227078,0,Medium,3,73,39,36,Low,912.2361098536246,0
15732,36,Male,Europe,Action,20.77592632288249,0,Medium,18,15,89,45,Medium,1246.5555793729495,0
15733,28,Female,Asia,Strategy,7.333090859370242,0,Medium,0,124,35,45,Low,439.9854515622145,0
15734,17,Male,Europe,Sports,6.47949224942136,1,Hard,17,138,87,8,High,388.7695349652816,1
15735,26,Male,Asia,Simulation,16.361585423546188,0,Medium,14,122,3,10,Low,981.6951254127713,0
15736,26,Female,Asia,Simulation,4.671305979493085,1,Easy,13,95,12,2,Medium,280.2783587695851,0
15737,16,Male,Europe,RPG,22.490579025985426,0,Hard,12,47,85,35,Medium,1349.4347415591255,0
15738,16,Female,USA,Sports,17.122440858521536,1,Medium,12,23,80,30,Medium,1027.3464515112921,0
15739,29,Male,Other,Simulation,17.18807792855759,0,Easy,6,148,58,47,Medium,1031.2846757134553,0
15740,37,Male,USA,Action,22.00254925079411,0,Easy,7,42,68,26,Medium,1320.1529550476466,0
15741,43,Male,Asia,Strategy,13.378068533477196,0,Easy,8,88,37,9,Medium,802.6841120086317,0
15742,31,Female,Europe,Sports,22.79421304993594,0,Easy,19,112,88,27,High,1367.6527829961565,1
15743,46,Male,Asia,Simulation,6.640251406533353,0,Hard,17,28,17,7,Medium,398.4150843920012,0
15744,21,Female,USA,Simulation,8.624378995334752,0,Easy,13,126,93,45,High,517.4627397200851,1
15745,44,Female,USA,Action,18.87831862023372,1,Easy,1,98,11,43,Low,1132.6991172140233,0
15746,42,Female,USA,Sports,14.405916855872846,0,Medium,0,10,42,40,High,864.3550113523708,1
15747,28,Male,Other,Simulation,13.501874056904844,0,Easy,19,59,18,12,Medium,810.1124434142906,0
15748,44,Male,USA,Strategy,11.911284645057265,0,Hard,15,83,56,44,Medium,714.6770787034359,0
15749,31,Female,USA,Strategy,14.827993787982107,0,Medium,2,146,71,3,Low,889.6796272789264,0
15750,46,Male,USA,Strategy,11.694504423446167,0,Easy,14,171,29,48,High,701.67026540677,1
15751,20,Male,Asia,Sports,20.375825821288583,0,Medium,2,176,56,17,Medium,1222.549549277315,0
15752,38,Male,Europe,Strategy,11.707860789779389,1,Easy,8,42,78,35,Medium,702.4716473867634,0
15753,20,Female,USA,RPG,3.4296517340229142,0,Medium,13,45,1,10,Medium,205.77910404137486,0
15754,41,Male,Europe,Strategy,6.087496888682117,0,Medium,10,119,27,22,Medium,365.24981332092705,0
15755,32,Male,USA,Sports,21.74210126880265,1,Easy,0,21,77,19,Low,1304.526076128159,0
15756,38,Female,USA,Action,16.460439280420815,0,Easy,14,72,78,12,Medium,987.6263568252489,0
15757,38,Female,Europe,RPG,4.261157618702781,0,Easy,4,74,5,5,Low,255.66945712216688,0
15758,48,Male,USA,Simulation,11.643963033549594,0,Medium,4,94,89,6,Medium,698.6377820129757,0
15759,29,Male,USA,Strategy,15.12883485887137,1,Medium,4,27,33,3,Low,907.7300915322822,0
15760,25,Male,USA,Action,12.710961407944737,0,Easy,4,142,22,35,Medium,762.6576844766842,0
15761,36,Male,Europe,RPG,23.733815829645454,1,Medium,3,142,69,16,Medium,1424.0289497787273,0
15762,38,Male,Asia,Simulation,12.333466267075709,0,Medium,15,100,18,12,High,740.0079760245425,1
15763,15,Male,Asia,Simulation,22.28633037042157,0,Easy,10,89,88,38,Medium,1337.1798222252942,0
15764,32,Male,USA,Strategy,20.238237623835357,1,Easy,14,64,34,40,Medium,1214.2942574301214,0
15765,26,Male,Asia,Simulation,14.350729337480292,0,Hard,18,33,2,43,High,861.0437602488175,1
15766,42,Male,USA,Strategy,9.308610715127408,0,Easy,0,110,42,27,Low,558.5166429076445,0
15767,21,Female,Europe,Strategy,23.93710105806583,0,Medium,7,84,33,10,Medium,1436.22606348395,0
15768,37,Male,Asia,RPG,2.2471878769384217,1,Easy,19,168,23,3,High,134.8312726163053,1
15769,35,Male,Europe,Action,20.23281643644019,0,Easy,2,127,24,36,Low,1213.9689861864113,0
15770,48,Male,USA,RPG,15.036439492212136,0,Easy,7,120,58,41,Medium,902.1863695327281,0
15771,25,Male,Other,RPG,13.94314553301325,0,Easy,17,116,8,29,High,836.588731980795,1
15772,36,Female,USA,Sports,23.866457916315923,0,Easy,0,128,93,12,High,1431.9874749789553,1
15773,49,Female,USA,Sports,7.567672780445977,0,Easy,6,171,74,6,Medium,454.06036682675864,0
15774,43,Male,Asia,Strategy,0.7144325707152328,0,Hard,7,123,96,17,Medium,42.86595424291397,0
15775,42,Female,Asia,Action,17.978497213591332,0,Easy,10,50,18,0,Medium,1078.70983281548,0
15776,32,Female,USA,Simulation,2.235712240980189,0,Easy,7,118,11,13,Medium,134.14273445881133,0
15777,28,Male,Europe,Action,7.229258801477211,1,Easy,11,60,61,47,Medium,433.7555280886326,0
15778,32,Male,USA,Simulation,23.95471062836838,0,Easy,4,83,64,48,Medium,1437.2826377021029,0
15779,42,Female,Asia,Strategy,8.703409389246307,0,Medium,18,69,75,29,Medium,522.2045633547784,0
15780,38,Female,Europe,Action,11.401410083535415,0,Hard,15,139,19,1,High,684.0846050121249,1
15781,22,Male,Europe,RPG,7.367858448303634,0,Easy,7,90,29,0,Medium,442.07150689821805,0
15782,22,Male,USA,Sports,23.069866912399952,1,Medium,11,45,17,11,Medium,1384.192014743997,0
15783,18,Female,Europe,Simulation,6.514408212299792,0,Easy,1,116,50,24,Low,390.8644927379875,0
15784,41,Male,Europe,Strategy,15.369324636948082,0,Hard,12,73,32,1,Medium,922.159478216885,0
15785,19,Female,USA,Strategy,1.7350977494735735,0,Easy,3,14,99,38,Medium,104.10586496841441,0
15786,47,Male,Asia,RPG,1.3431579947399657,0,Easy,11,91,60,2,Medium,80.58947968439794,0
15787,48,Male,USA,Strategy,0.6348601250760506,0,Easy,14,88,71,6,Medium,38.09160750456304,0
15788,44,Male,Asia,Action,21.181608225185258,0,Easy,11,170,85,18,High,1270.8964935111155,1
15789,22,Female,Asia,Sports,1.718070574069082,0,Easy,0,64,78,33,Low,103.08423444414493,0
15790,40,Male,Asia,Action,8.168234739274823,0,Hard,16,131,78,47,High,490.09408435648936,1
15791,48,Female,Europe,Action,11.684902772286083,0,Easy,4,129,33,19,Low,701.094166337165,0
15792,21,Male,Europe,RPG,9.490121950287651,1,Hard,16,37,88,5,Medium,569.4073170172591,0
15793,42,Male,USA,RPG,6.918436631673497,1,Easy,11,23,1,30,Low,415.1061979004098,0
15794,42,Male,Asia,Simulation,18.78134765803713,0,Hard,13,118,37,31,High,1126.8808594822278,1
15795,28,Female,USA,Strategy,22.152749848297447,0,Medium,7,94,39,4,Medium,1329.1649908978468,0
15796,18,Female,USA,Simulation,17.60133960962999,1,Easy,4,89,68,28,Medium,1056.0803765777994,0
15797,32,Male,USA,RPG,1.338571896880537,0,Easy,14,101,58,48,High,80.31431381283221,1
15798,39,Male,Asia,Simulation,15.144294062925551,0,Easy,17,112,2,39,Low,908.6576437755331,0
15799,21,Female,Asia,Sports,11.654168150128562,0,Easy,6,164,49,27,Medium,699.2500890077138,0
15800,42,Male,USA,Action,23.577104901323104,0,Hard,10,146,59,33,High,1414.6262940793863,1
15801,19,Male,USA,RPG,15.099288248646925,0,Medium,9,99,18,48,Medium,905.9572949188155,0
15802,17,Male,Europe,Strategy,3.703758926625425,0,Medium,10,82,68,9,Medium,222.2255355975255,0
15803,45,Female,USA,RPG,2.8597037861695997,0,Hard,7,158,80,39,Medium,171.582227170176,0
15804,34,Female,Europe,RPG,3.3922287933261,0,Easy,4,50,10,0,Low,203.53372759956602,0
15805,33,Male,USA,Action,6.815824213390612,0,Medium,7,64,73,29,Medium,408.9494528034367,0
15806,25,Male,USA,Strategy,18.720445702453315,1,Hard,18,112,41,29,High,1123.2267421471988,1
15807,17,Female,USA,Simulation,15.611649471245316,0,Medium,19,84,5,26,High,936.6989682747189,1
15808,37,Male,USA,Strategy,13.04292184469886,0,Medium,6,157,68,20,Medium,782.5753106819316,0
15809,21,Male,USA,Simulation,15.733668404573235,0,Easy,17,177,20,22,High,944.0201042743942,1
15810,37,Male,Other,Simulation,19.113022376808708,0,Easy,0,131,90,14,Low,1146.7813426085224,0
15811,21,Male,Europe,RPG,3.275899786729954,0,Easy,3,68,14,43,Low,196.55398720379725,0
15812,48,Female,USA,RPG,17.60172622482895,1,Easy,9,57,52,10,Medium,1056.103573489737,0
15813,33,Male,Europe,RPG,18.61079667336173,0,Medium,2,70,28,17,Low,1116.6478004017038,0
15814,23,Male,USA,Action,23.157642857635565,0,Easy,9,52,4,7,Medium,1389.458571458134,0
15815,32,Male,Europe,RPG,22.159087504891865,0,Hard,11,65,4,48,Medium,1329.5452502935118,0
15816,39,Female,Asia,Simulation,21.766216538815907,0,Medium,0,149,39,12,Low,1305.9729923289544,0
15817,28,Female,Europe,RPG,18.208262082106724,0,Hard,12,43,75,19,Low,1092.4957249264035,0
15818,39,Male,Europe,Strategy,3.55205536716144,1,Easy,19,133,39,34,High,213.1233220296864,1
15819,33,Female,USA,Sports,17.36881147123909,0,Hard,16,157,76,33,Medium,1042.1286882743454,0
15820,29,Male,Europe,Strategy,12.131520771384112,0,Easy,15,160,94,36,High,727.8912462830467,1
15821,30,Female,USA,Action,7.779211525374517,0,Easy,15,158,79,11,High,466.752691522471,1
15822,41,Male,Europe,Action,6.756468737956531,0,Hard,0,175,86,34,Low,405.38812427739185,0
15823,24,Male,Other,RPG,14.984270176014006,0,Easy,17,158,69,23,High,899.0562105608403,1
15824,18,Male,Asia,Action,9.228969441534048,0,Hard,13,155,4,25,High,553.7381664920429,1
15825,33,Male,Asia,Simulation,11.189773085385216,0,Easy,17,130,45,28,High,671.386385123113,1
15826,42,Female,USA,Simulation,6.12396113907841,0,Easy,3,128,35,43,Medium,367.4376683447046,0
15827,35,Female,Europe,Strategy,9.4010712246247,1,Medium,12,116,48,10,Medium,564.064273477482,0
15828,28,Female,Asia,Simulation,11.38113608634691,0,Easy,18,90,76,47,High,682.8681651808146,1
15829,47,Male,USA,Sports,10.308268871430323,0,Medium,2,40,48,45,Low,618.4961322858194,0
15830,24,Female,Asia,Action,5.088643252696737,1,Easy,1,169,11,47,Low,305.3185951618042,0
15831,33,Male,USA,Action,3.7049140759792873,0,Easy,3,81,23,38,Low,222.29484455875723,0
15832,44,Female,Other,Sports,23.247993850299164,1,Easy,3,146,92,35,Medium,1394.8796310179498,0
15833,36,Female,USA,Strategy,3.503210545592075,0,Hard,17,148,5,34,High,210.19263273552448,1
15834,17,Male,USA,Simulation,3.4749451949326358,0,Medium,6,86,88,18,Medium,208.49671169595814,0
15835,32,Female,USA,Simulation,22.29806383384735,1,Easy,7,107,44,41,Medium,1337.8838300308412,0
15836,25,Male,USA,Action,9.28247886295544,0,Easy,10,58,38,21,Medium,556.9487317773264,0
15837,16,Male,Asia,Strategy,1.066244662566409,1,Easy,1,10,1,21,Low,63.974679753984546,0
15838,26,Female,USA,RPG,10.19832044242406,0,Easy,11,150,5,34,High,611.8992265454436,1
15839,20,Male,Asia,RPG,17.058386848171388,0,Medium,2,63,89,2,Low,1023.5032108902833,0
15840,43,Male,Other,Simulation,14.591276207782434,0,Easy,2,113,7,39,Low,875.476572466946,0
15841,44,Male,Other,Action,14.295010758347017,0,Medium,8,81,77,45,Medium,857.700645500821,0
15842,16,Male,Asia,Simulation,23.94861666777032,0,Easy,6,124,80,8,Medium,1436.9170000662193,0
15843,23,Male,Other,Simulation,10.2687540225166,0,Easy,2,12,70,15,Low,616.125241350996,0
15844,16,Female,USA,Strategy,4.758679729883074,0,Medium,14,58,4,9,Medium,285.52078379298445,0
15845,43,Male,Other,Sports,9.683999469378444,1,Easy,2,92,40,36,Low,581.0399681627066,0
15846,47,Female,USA,Simulation,17.96673702440326,0,Easy,1,37,44,22,Low,1078.0042214641956,0
15847,24,Female,USA,Strategy,13.41225935183892,1,Easy,2,38,94,1,Low,804.7355611103352,0
15848,48,Male,USA,Action,11.771225378541908,0,Easy,15,169,4,5,High,706.2735227125145,1
15849,22,Female,Asia,RPG,9.7736544907466,0,Easy,9,138,44,9,Medium,586.419269444796,0
15850,47,Male,USA,Simulation,23.34948899892534,0,Hard,18,72,33,8,Low,1400.9693399355206,0
15851,20,Male,USA,Sports,15.922539604048357,0,Hard,10,112,24,25,Medium,955.3523762429014,0
15852,33,Male,Europe,Simulation,17.68195957868469,0,Medium,2,109,45,49,Medium,1060.9175747210813,0
15853,46,Male,Europe,Simulation,12.453748281018232,0,Easy,1,45,71,26,Low,747.224896861094,0
15854,41,Female,USA,Strategy,13.050276571453397,1,Medium,15,112,26,42,High,783.0165942872038,1
15855,15,Male,Europe,Action,7.04210621360744,0,Medium,10,117,51,20,Medium,422.5263728164464,0
15856,47,Female,USA,Action,5.291218253656371,0,Hard,0,154,5,10,Low,317.4730952193823,0
15857,46,Female,Europe,Sports,17.64931279533773,0,Medium,15,52,83,29,Medium,1058.9587677202637,0
15858,19,Male,Europe,Sports,1.4073902149176831,0,Medium,2,49,17,34,Low,84.44341289506099,0
15859,31,Female,Other,Sports,23.337225758359143,0,Medium,13,37,97,37,Medium,1400.2335455015486,0
15860,22,Female,Asia,Sports,21.025547409202243,0,Hard,0,28,32,21,Low,1261.5328445521345,0
15861,48,Female,USA,RPG,19.155813240335064,0,Hard,3,49,46,45,Low,1149.3487944201038,0
15862,23,Male,USA,Sports,15.969920576481217,0,Hard,18,104,10,15,High,958.195234588873,1
15863,37,Male,Other,Strategy,15.636486062999856,0,Hard,0,13,80,0,Low,938.1891637799913,0
15864,49,Male,Europe,Action,17.86250797986409,1,Hard,0,168,89,6,Low,1071.7504787918456,0
15865,21,Female,Asia,Action,21.963739463403392,0,Hard,15,127,81,22,High,1317.8243678042036,1
15866,29,Male,Europe,Strategy,12.435205428449528,0,Hard,19,29,18,34,Medium,746.1123257069717,0
15867,34,Female,Asia,Action,4.047091001270293,0,Easy,7,118,1,34,Medium,242.82546007621758,0
15868,39,Female,USA,Action,2.072416775732329,0,Easy,19,104,50,34,High,124.34500654393975,1
15869,17,Male,Asia,RPG,12.66039816556196,0,Medium,10,29,19,10,Low,759.6238899337176,0
15870,38,Male,Asia,RPG,15.629795580926125,0,Hard,4,133,42,5,Medium,937.7877348555675,0
15871,48,Female,USA,Sports,20.98434598870364,0,Hard,7,146,97,48,Medium,1259.0607593222185,0
15872,36,Male,USA,Sports,21.72110008959584,0,Easy,1,135,65,5,Low,1303.2660053757504,0
15873,25,Male,Europe,Simulation,17.000726640438614,0,Hard,12,77,68,28,Medium,1020.0435984263169,0
15874,22,Male,Asia,RPG,21.7926985127652,0,Hard,18,164,82,3,High,1307.561910765912,1
15875,49,Male,Other,Strategy,21.927686172979403,1,Easy,4,157,42,1,Medium,1315.6611703787642,0
15876,22,Male,Europe,Strategy,7.076805082543012,1,Easy,6,72,24,16,Medium,424.6083049525807,0
15877,41,Male,Europe,Simulation,9.03210295889266,0,Easy,11,65,76,9,Medium,541.9261775335596,0
15878,42,Male,Asia,RPG,19.966115795630856,0,Easy,9,117,13,18,Medium,1197.9669477378513,0
15879,48,Male,USA,RPG,23.702675331596566,0,Medium,16,99,1,20,High,1422.160519895794,1
15880,46,Male,Asia,Strategy,3.158191629902028,0,Easy,4,27,88,9,Low,189.49149779412167,0
15881,29,Male,USA,RPG,20.30921718132493,1,Medium,4,48,23,41,Low,1218.5530308794957,0
15882,31,Female,Europe,Sports,6.061133155104817,0,Hard,7,153,21,1,Medium,363.66798930628903,0
15883,47,Male,Other,RPG,14.3396248854152,0,Medium,14,134,57,37,Medium,860.377493124912,0
15884,30,Male,Europe,RPG,11.767594824027274,0,Easy,1,86,89,0,Low,706.0556894416364,0
15885,43,Female,USA,Strategy,16.150029828730123,0,Easy,0,119,11,24,Low,969.0017897238074,0
15886,23,Male,Asia,RPG,21.42527650697001,1,Medium,3,139,44,6,Medium,1285.5165904182006,0
15887,47,Male,Europe,Action,9.826753504542593,0,Easy,18,94,28,1,High,589.6052102725556,1
15888,43,Female,USA,RPG,17.381801058617622,0,Medium,5,64,47,48,Medium,1042.9080635170574,0
15889,27,Male,USA,Strategy,13.01414568996005,0,Medium,4,61,43,4,Low,780.8487413976029,0
15890,35,Female,USA,Action,12.874265675281263,0,Medium,3,140,2,33,Medium,772.4559405168758,0
15891,35,Female,USA,Sports,21.34356548002664,0,Easy,10,152,63,1,High,1280.6139288015984,1
15892,19,Male,Europe,Action,19.01693918626216,0,Medium,12,171,92,39,High,1141.0163511757296,1
15893,24,Male,Europe,RPG,9.086446046450169,0,Medium,2,174,1,9,Medium,545.1867627870101,0
15894,20,Male,Asia,RPG,11.35954104662527,0,Medium,10,154,83,12,High,681.5724627975162,1
15895,27,Male,Europe,Simulation,3.3080269073414303,1,Hard,2,73,82,26,Low,198.48161444048583,0
15896,15,Female,USA,Sports,0.6001083528051048,0,Easy,10,138,44,25,High,36.006501168306286,1
15897,34,Male,USA,Strategy,10.037711969976923,0,Easy,10,177,47,34,High,602.2627181986154,1
15898,22,Male,USA,Strategy,12.628291587245272,1,Medium,15,79,74,47,Medium,757.6974952347164,0
15899,24,Male,Other,Strategy,12.959195952397748,1,Hard,18,169,84,3,High,777.5517571438648,1
15900,23,Male,USA,Simulation,23.77929196069268,0,Hard,6,29,82,47,Medium,1426.757517641561,0
15901,17,Male,Europe,Strategy,7.959256544164449,0,Hard,6,118,71,18,Medium,477.555392649867,0
15902,25,Male,Asia,Action,13.565771045095534,0,Easy,16,41,92,22,Medium,813.946262705732,0
15903,26,Female,Other,Sports,12.510896903619836,0,Easy,8,43,71,0,Medium,750.6538142171902,0
15904,24,Male,USA,RPG,13.779140106195792,1,Hard,18,72,53,34,Medium,826.7484063717475,0
15905,39,Male,USA,Strategy,19.958918493540487,1,Hard,3,120,17,35,Medium,1197.5351096124293,0
15906,39,Male,USA,Sports,3.724559697957981,0,Hard,5,104,97,4,Medium,223.47358187747886,0
15907,25,Male,USA,RPG,9.06728209172719,0,Easy,19,76,67,18,High,544.0369255036314,1
15908,40,Male,Europe,RPG,13.213924816385418,1,Easy,10,42,84,25,Medium,792.8354889831251,0
15909,28,Male,Europe,Action,1.5118430981729023,1,Easy,1,100,32,7,Low,90.71058589037413,0
15910,15,Male,Asia,Action,8.408517324860021,0,Hard,1,18,28,24,Low,504.5110394916013,0
15911,18,Male,USA,RPG,9.155761590443198,1,Hard,11,134,59,29,High,549.3456954265919,1
15912,44,Male,Europe,Strategy,3.530986528907315,0,Easy,19,144,95,47,High,211.8591917344389,1
15913,26,Female,USA,Simulation,22.795695253812788,0,Hard,3,22,78,42,Low,1367.7417152287674,0
15914,49,Male,Asia,Simulation,7.884599047351799,1,Easy,12,30,61,39,Medium,473.0759428411079,0
15915,27,Female,Asia,Strategy,15.288925924601305,0,Easy,3,153,5,19,Medium,917.3355554760783,0
15916,45,Male,Europe,RPG,21.870536803667296,0,Medium,17,25,31,43,Low,1312.2322082200378,0
15917,37,Female,USA,Strategy,11.42300671515312,0,Easy,18,179,33,32,High,685.3804029091872,1
15918,18,Male,Other,Simulation,2.199891007769096,0,Easy,5,46,2,31,Low,131.99346046614576,0
15919,30,Male,Asia,RPG,11.194229488041632,1,Hard,5,15,4,5,Low,671.6537692824979,0
15920,21,Female,USA,Action,6.087603419767742,1,Medium,0,116,13,30,Low,365.2562051860645,0
15921,36,Female,Europe,Action,16.938228415859427,0,Medium,14,21,8,16,High,1016.2937049515656,1
15922,43,Female,USA,Simulation,9.17506789157864,0,Hard,11,153,5,42,Medium,550.5040734947185,0
15923,25,Male,USA,Action,20.36185415545109,1,Medium,3,114,91,48,Medium,1221.7112493270654,0
15924,47,Male,USA,Strategy,16.338140374972575,0,Hard,2,138,93,32,Medium,980.2884224983545,0
15925,43,Male,Europe,Sports,21.845602462555014,1,Easy,15,140,79,6,High,1310.7361477533009,1
15926,26,Female,USA,Sports,9.303355836237674,0,Easy,5,109,44,18,Medium,558.2013501742605,0
15927,21,Female,USA,Action,18.88535469966304,0,Easy,17,66,6,26,Medium,1133.1212819797825,0
15928,40,Male,USA,Strategy,19.589747805183187,0,Medium,18,17,16,33,Low,1175.3848683109911,0
15929,23,Female,USA,Action,1.3972798512610067,0,Easy,6,45,53,7,Low,83.8367910756604,0
15930,48,Male,Asia,Action,4.51746543494714,0,Medium,9,164,3,32,High,271.0479260968284,1
15931,27,Male,Europe,RPG,17.71922241229832,0,Medium,9,61,65,38,Medium,1063.153344737899,0
15932,39,Male,USA,Strategy,14.276018552780194,0,Medium,10,31,1,17,Low,856.5611131668117,0
15933,38,Male,USA,Simulation,3.731171954861071,1,Medium,18,37,4,28,Medium,223.87031729166426,0
15934,31,Male,Asia,Strategy,17.87089106253403,1,Easy,7,71,83,11,Medium,1072.2534637520419,0
15935,16,Male,Other,Strategy,19.37413430088018,0,Hard,4,110,87,7,Medium,1162.4480580528107,0
15936,27,Male,Europe,Action,12.452687965964138,0,Hard,17,88,28,29,High,747.1612779578483,1
15937,45,Male,USA,RPG,23.33987799128372,0,Medium,7,20,27,25,Low,1400.3926794770232,0
15938,43,Female,Europe,RPG,7.819336249829759,0,Easy,6,66,99,31,Medium,469.16017498978556,0
15939,42,Male,USA,Action,18.29311508025381,0,Easy,13,163,81,28,High,1097.5869048152285,1
15940,41,Male,USA,RPG,23.30590610332609,0,Hard,5,36,27,17,Low,1398.3543661995654,0
